input_sequence_id	input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
GMGC10.024_546_529.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	80.17			27	858					+		95.96								
GMGC10.025_527_781.BLA	GMGC10.95nr_block_0021	blaCTX-M-123_1	blaCTX-M-123	resfinder	2021-Mar-27	JN790864	abricate	abricate 1.0.1	100.0			1	876					+		100.0						Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin		
GMGC10.025_809_181.BLA	GMGC10.95nr_block_0021	blaAER-1_1	blaAER-1	resfinder	2021-Mar-27	U14748	abricate	abricate 1.0.1	93.33			1	885					+		96.72								
GMGC10.026_768_321.UNKNOWN	GMGC10.95nr_block_0021	blaGOB-1_1	blaGOB-1	resfinder	2021-Mar-27	EF394442	abricate	abricate 1.0.1	99.43			1	873					+		100.0								
GMGC10.026_771_731.UNKNOWN	GMGC10.95nr_block_0021	blaGOB-13_1	blaGOB-13	resfinder	2021-Mar-27	AY647251	abricate	abricate 1.0.1	84.71			23	873					+		96.81								
GMGC10.026_771_858.UNKNOWN	GMGC10.95nr_block_0021	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	87.68			1	885					+		99.66								
GMGC10.026_777_350.UNKNOWN	GMGC10.95nr_block_0021	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	97.07			1	888					+		100.0								
GMGC10.026_779_337.UNKNOWN	GMGC10.95nr_block_0021	blaGOB-7_1	blaGOB-7	resfinder	2021-Mar-27	AF189297	abricate	abricate 1.0.1	99.47			64	819					+		100.0								
GMGC10.027_771_681.BLA	GMGC10.95nr_block_0021	blaCTX-M-63_1	blaCTX-M-63	resfinder	2021-Mar-27	EU660216	abricate	abricate 1.0.1	100.0			1	873					+		100.0						Amoxicillin;Ampicillin;Aztreonam;Cefepime;Cefotaxime;Ceftazidime;Ceftriaxone;Piperacillin;Ticarcillin		
GMGC10.031_929_892.BLA	GMGC10.95nr_block_0021	blaNMC-A_1	blaNMC-A	resfinder	2021-Mar-27	AJ536087	abricate	abricate 1.0.1	94.31			1	879					+		100.0								
GMGC10.033_249_710.BLA	GMGC10.95nr_block_0021	blaSME-2_1	blaSME-2	resfinder	2021-Mar-27	AF275256	abricate	abricate 1.0.1	100.0			1	885					+		100.0								
GMGC10.034_566_540.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	94.0			1	867					+		100.0								
GMGC10.034_571_437.UNKNOWN	GMGC10.95nr_block_0021	blaOXA-154_1	blaOXA-154	resfinder	2021-Mar-27	KP771982	abricate	abricate 1.0.1	100.0			1	879					+		100.0						Amoxicillin;Ampicillin;Imipenem;Meropenem;Piperacillin		
GMGC10.034_978_934.UNKNOWN	GMGC10.95nr_block_0021	blaOXA-155_1	blaOXA-155	resfinder	2021-Mar-27	KP771983	abricate	abricate 1.0.1	91.81			1	879					+		100.0								
GMGC10.035_021_997.BLA	GMGC10.95nr_block_0021	blaSED1_1	blaSED1	resfinder	2021-Mar-27	AF321608	abricate	abricate 1.0.1	80.57			102	878					+		87.5								
GMGC10.035_390_738.BLA	GMGC10.95nr_block_0021	blaBKC-1_1	blaBKC-1	resfinder	2021-Mar-27	KP689347	abricate	abricate 1.0.1	81.68			28	894					-		91.93								
GMGC10.035_484_263.VGB	GMGC10.95nr_block_0021	vgb(B)_1	vgb(B)	resfinder	2021-Mar-27	AF015628	abricate	abricate 1.0.1	83.73			1	891					+		100.0						Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.036_640_080.BLA	GMGC10.95nr_block_0021	blaBKC-1_1	blaBKC-1	resfinder	2021-Mar-27	KP689347	abricate	abricate 1.0.1	83.08			28	894					-		91.83								
GMGC10.036_938_985.BLA	GMGC10.95nr_block_0021	blaBKC-1_1	blaBKC-1	resfinder	2021-Mar-27	KP689347	abricate	abricate 1.0.1	83.28			34	894					-		91.4								
GMGC10.037_085_608.AACC	GMGC10.95nr_block_0021	aac(3)-VIII_1	aac(3)-VIII	resfinder	2021-Mar-27	AB211959	abricate	abricate 1.0.1	99.77			1	864					+		100.0								
GMGC10.037_640_871.APHD	GMGC10.95nr_block_0021	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.97			1	878					+		94.48						Streptomycin		
GMGC10.037_977_769.UNKNOWN	GMGC10.95nr_block_0021	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	85.63			71	891					+		92.45								
GMGC10.038_139_710.BLA	GMGC10.95nr_block_0021	blaCARB-4_1	blaCARB-4	resfinder	2021-Mar-27	FJ785525	abricate	abricate 1.0.1	99.65			1	867					+		100.0						Ampicillin;Amoxicillin;Piperacillin		
GMGC10.038_221_062.BLA	GMGC10.95nr_block_0021	blaCARB-9_1	blaCARB-9	resfinder	2021-Mar-27	AY248038	abricate	abricate 1.0.1	99.65			1	867					+		100.0						Ampicillin;Amoxicillin;Piperacillin		
GMGC10.040_295_342.UNKNOWN	GMGC10.95nr_block_0021	blaOXA-152_1	blaOXA-152	resfinder	2021-Mar-27	KP771980	abricate	abricate 1.0.1	81.03			136	873					+		86.01								
GMGC10.041_088_390.DIMT1	GMGC10.95nr_block_0021	erm(O)_1	erm(O)	resfinder	2021-Mar-27	M74717	abricate	abricate 1.0.1	82.12			1	775					+		98.21						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.042_274_141.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	82.64			22	862					+		97.0								
GMGC10.043_077_913.UNKNOWN	GMGC10.95nr_block_0021	blaOXA-SHE_1	blaOXA-SHE	resfinder	2021-Mar-27	AY066004	abricate	abricate 1.0.1	99.19			1	870					+		100.0								
GMGC10.044_443_683.BLA	GMGC10.95nr_block_0021	blaFONA-4_1	blaFONA-4	resfinder	2021-Mar-27	AJ251242	abricate	abricate 1.0.1	88.74			1	888					+		100.0								
GMGC10.045_109_680.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	84.38			27	858					+		95.96								
GMGC10.045_246_614.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	80.76			1	870					+		99.65								
GMGC10.045_284_715.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	82.17			1	847					+		97.69								
GMGC10.045_546_566.AACC	GMGC10.95nr_block_0021	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	96.19			1	867					+		100.0								
GMGC10.046_255_186.BLA	GMGC10.95nr_block_0021	blaRAHN-2_2	blaRAHN-2	resfinder	2021-Mar-27	HM114350	abricate	abricate 1.0.1	97.64			1	888					+		100.0								
GMGC10.046_405_304.VGB	GMGC10.95nr_block_0021	vgb(A)_1	vgb(A)	resfinder	2021-Mar-27	M20129	abricate	abricate 1.0.1	87.5			1	879					+		97.22						Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.046_413_300.BLA	GMGC10.95nr_block_0021	blaSED1_1	blaSED1	resfinder	2021-Mar-27	AF321608	abricate	abricate 1.0.1	99.1			1	888					+		100.0								
GMGC10.002_228_660.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	81.86			1	913					+		98.59						Streptomycin		
GMGC10.004_192_507.AACA-APHD	GMGC10.95nr_block_0022	aph(2'')-Ib_2	aph(2'')-Ib	resfinder	2021-Mar-27	AF207840	abricate	abricate 1.0.1	100.0			1	900					+		100.0						Amikacin;Gentamicin;Tobramycin		
GMGC10.004_432_995.UNKNOWN	GMGC10.95nr_block_0022	blaOXA-184_1	blaOXA-184	resfinder	2021-Mar-27	JQ396378	abricate	abricate 1.0.1	99.87			166	912					+		100.0								
GMGC10.004_790_841.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	100.0			1	924					+		100.0						Streptomycin		
GMGC10.005_751_584.AADK	GMGC10.95nr_block_0022	aadE-Cc_1	aadE-Cc	resfinder	2021-Mar-27	CP013733	abricate	abricate 1.0.1	96.22			1	900					+		100.0						Streptomycin		
GMGC10.006_684_430.UNKNOWN	GMGC10.95nr_block_0022	mph(N)_1	mph(N)	resfinder	2021-Mar-27	KF648874	abricate	abricate 1.0.1	88.84			1	905					+		99.56						Erythromycin		
GMGC10.007_212_479.UNKNOWN	GMGC10.95nr_block_0022	blaPER-2_1	blaPER-2	resfinder	2021-Mar-27	X93314	abricate	abricate 1.0.1	100.0			1	927					+		100.0								
GMGC10.007_232_686.UNKNOWN	GMGC10.95nr_block_0022	mph(N)_1	mph(N)	resfinder	2021-Mar-27	KF648874	abricate	abricate 1.0.1	80.83			11	881					+		95.82						Erythromycin		
GMGC10.007_395_925.UNKNOWN	GMGC10.95nr_block_0022	mph(J)_1	mph(J)	resfinder	2021-Mar-27	KY753883	abricate	abricate 1.0.1	97.09			1	927					+		100.0						Erythromycin;Tylosin		
GMGC10.007_686_092.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	81.38			1	911					+		98.38						Streptomycin		
GMGC10.008_336_867.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	90.3			1	897					+		100.0								
GMGC10.011_172_538.UNKNOWN	GMGC10.95nr_block_0022	blaPER-6_1	blaPER-6	resfinder	2021-Mar-27	GQ396303	abricate	abricate 1.0.1	81.66			1	927					+		100.0								
GMGC10.011_886_069.UNKNOWN	GMGC10.95nr_block_0022	mph(J)_1	mph(J)	resfinder	2021-Mar-27	KY753883	abricate	abricate 1.0.1	92.12			1	927					+		100.0						Erythromycin;Tylosin		
GMGC10.013_202_745.UNKNOWN	GMGC10.95nr_block_0022	mph(C)_1	mph(C)	resfinder	2021-Mar-27	AB013298	abricate	abricate 1.0.1	89.89			1	900					+		100.0						Erythromycin;Spiramycin;Telithromycin		
GMGC10.013_327_435.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	82.86			35	912					+		94.7						Streptomycin		
GMGC10.013_354_602.BLA	GMGC10.95nr_block_0022	blaTEM-1B_1	blaTEM-1B	resfinder	2021-Mar-27	AY458016	abricate	abricate 1.0.1	99.88			47	906					+		99.88						Amoxicillin;Ampicillin;Cephalothin;Piperacillin;Ticarcillin		
GMGC10.013_438_294.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	91.03			1	891					+		99.33								
GMGC10.014_722_115.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	81.5			72	860					+		85.39						Streptomycin		
GMGC10.014_751_017.BLA	GMGC10.95nr_block_0022	blaSGM-4_1	blaSGM-4	resfinder	2021-Mar-27	CP002798	abricate	abricate 1.0.1	96.72			2	916					+		98.39								
GMGC10.015_748_879.UNKNOWN	GMGC10.95nr_block_0022	mph(B)_1	mph(B)	resfinder	2021-Mar-27	D85892	abricate	abricate 1.0.1	85.05			1	896					+		98.57						Erythromycin;Spiramycin;Telithromycin		
GMGC10.016_505_422.UNKNOWN	GMGC10.95nr_block_0022	mph(N)_1	mph(N)	resfinder	2021-Mar-27	KF648874	abricate	abricate 1.0.1	89.51			1	896					+		98.57						Erythromycin		
GMGC10.016_584_301.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	91.64			1	921					+		100.0						Spiramycin;Telithromycin		
GMGC10.017_219_553.UNKNOWN	GMGC10.95nr_block_0022	mph(J)_1	mph(J)	resfinder	2021-Mar-27	KY753883	abricate	abricate 1.0.1	92.67			1	927					+		100.0						Erythromycin;Tylosin		
GMGC10.017_637_203.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	99.0			1	897					+		100.0								
GMGC10.017_638_453.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	87.62			1	897					+		100.0								
GMGC10.017_674_129.YBXI	GMGC10.95nr_block_0022	blaOXA-396_1	blaOXA-396	resfinder	2021-Mar-27	AY306134	abricate	abricate 1.0.1	100.0			115	903					+		100.0						Amoxicillin;Ampicillin;Meropenem		
GMGC10.018_028_874.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	92.72			1	921					+		100.0						Spiramycin;Telithromycin		
GMGC10.018_851_450.UNKNOWN	GMGC10.95nr_block_0022	blaZ_12	blaZ	resfinder	2021-Mar-27	M15195	abricate	abricate 1.0.1	88.47			3	921					+		96.53						Amoxicillin;Ampicillin;Penicillin;Piperacillin		
GMGC10.018_957_011.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.54			13	858					+		90.8						Streptomycin		
GMGC10.020_421_692.UNKNOWN	GMGC10.95nr_block_0022	mph(J)_1	mph(J)	resfinder	2021-Mar-27	KY753883	abricate	abricate 1.0.1	92.67			1	927					+		100.0						Erythromycin;Tylosin		
GMGC10.020_828_959.ERMX	GMGC10.95nr_block_0022	erm(30)_1	erm(30)	resfinder	2021-Mar-27	AF079138	abricate	abricate 1.0.1	86.89			1	891					+		88.13						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.022_556_262.UNKNOWN	GMGC10.95nr_block_0022	blaTLA-1_1	blaTLA-1	resfinder	2021-Mar-27	AF148067	abricate	abricate 1.0.1	90.54			1	930					+		95.87								
GMGC10.023_733_347.UNKNOWN	GMGC10.95nr_block_0022	mph(C)_2	mph(C)	resfinder	2021-Mar-27	AF167161	abricate	abricate 1.0.1	91.44			1	900					+		100.0						Erythromycin;Spiramycin;Telithromycin		
GMGC10.024_730_683.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	88.71			1	867					+		96.54								
GMGC10.024_941_997.YBXI	GMGC10.95nr_block_0022	blaOXA-307_1	blaOXA-307	resfinder	2021-Mar-27	NG_050611	abricate	abricate 1.0.1	100.0			82	918					+		100.0								
GMGC10.025_239_072.UNKNOWN	GMGC10.95nr_block_0022	mph(I)_1	mph(I)	resfinder	2021-Mar-27	KX531056	abricate	abricate 1.0.1	100.0			1	927					+		100.0						Spiramycin;Telithromycin		
GMGC10.025_646_308.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.89			19	914					+		96.54						Streptomycin		
GMGC10.025_699_597.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	80.39			1	912					+		98.59						Streptomycin		
GMGC10.025_887_576.VGB	GMGC10.95nr_block_0022	vgb(A)_1	vgb(A)	resfinder	2021-Mar-27	M20129	abricate	abricate 1.0.1	99.78			1	900					+		99.89						Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.026_591_707.UNKNOWN	GMGC10.95nr_block_0022	mph(N)_1	mph(N)	resfinder	2021-Mar-27	KF648874	abricate	abricate 1.0.1	86.84			1	897					+		98.68						Erythromycin		
GMGC10.026_774_048.UNKNOWN	GMGC10.95nr_block_0022	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	88.54			71	890					+		92.34								
GMGC10.026_776_058.UNKNOWN	GMGC10.95nr_block_0022	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	89.15			71	890					+		92.34								
GMGC10.026_811_338.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	86.97			1	921					+		100.0						Spiramycin;Telithromycin		
GMGC10.028_377_762.UNKNOWN	GMGC10.95nr_block_0022	mph(B)_1	mph(B)	resfinder	2021-Mar-27	D85892	abricate	abricate 1.0.1	94.83			1	909					+		100.0						Erythromycin;Spiramycin;Telithromycin		
GMGC10.034_335_074.BLA	GMGC10.95nr_block_0022	hugA_1	hugA	resfinder	2021-Mar-27	AF324468	abricate	abricate 1.0.1	84.08			1	897					+		99.89								
GMGC10.034_422_948.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	100.0			1	924					+		100.0						Streptomycin		
GMGC10.035_629_417.ERMX	GMGC10.95nr_block_0022	erm(30)_1	erm(30)	resfinder	2021-Mar-27	AF079138	abricate	abricate 1.0.1	100.0			1	921					+		91.1						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.035_665_980.UNKNOWN	GMGC10.95nr_block_0022	mph(C)_3	mph(C)	resfinder	2021-Mar-27	AM180068	abricate	abricate 1.0.1	98.44			1	900					+		100.0						Erythromycin;Spiramycin;Telithromycin		
GMGC10.035_907_224.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	81.97			26	904					+		94.81						Streptomycin		
GMGC10.036_012_239.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	84.36			1	921					+		100.0						Spiramycin;Telithromycin		
GMGC10.037_053_818.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.83			1	913					+		98.27						Streptomycin		
GMGC10.037_974_135.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.89			1	913					+		98.48						Streptomycin		
GMGC10.039_862_105.UNKNOWN	GMGC10.95nr_block_0022	mph(B)_1	mph(B)	resfinder	2021-Mar-27	D85892	abricate	abricate 1.0.1	80.11			25	909					+		97.36						Erythromycin;Spiramycin;Telithromycin		
GMGC10.040_101_753.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	85.97			1	905					+		98.26						Spiramycin;Telithromycin		
GMGC10.040_406_184.UNKNOWN	GMGC10.95nr_block_0022	mph(J)_1	mph(J)	resfinder	2021-Mar-27	KY753883	abricate	abricate 1.0.1	88.66			1	917					+		98.92						Erythromycin;Tylosin		
GMGC10.040_908_389.UNKNOWN	GMGC10.95nr_block_0022	mph(C)_2	mph(C)	resfinder	2021-Mar-27	AF167161	abricate	abricate 1.0.1	92.08			1	896					+		99.56						Erythromycin;Spiramycin;Telithromycin		
GMGC10.041_443_022.VGB	GMGC10.95nr_block_0022	vgb(A)_1	vgb(A)	resfinder	2021-Mar-27	M20129	abricate	abricate 1.0.1	87.12			2	893					+		98.67						Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.041_528_356.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	82.08			1	913					+		98.59						Streptomycin		
GMGC10.041_529_060.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	82.14			1	924					+		100.0						Streptomycin		
GMGC10.041_660_768.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	80.5			1	912					+		98.59						Streptomycin		
GMGC10.042_331_079.YCBJ	GMGC10.95nr_block_0022	mph(K)_1	mph(K)	resfinder	2021-Mar-27	NC_000964	abricate	abricate 1.0.1	87.23			1	924					+		100.0						Spiramycin;Telithromycin		
GMGC10.042_636_552.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	80.53			1	912					+		98.48						Streptomycin		
GMGC10.043_071_219.ERMA	GMGC10.95nr_block_0022	erm(T)_2	erm(T)	resfinder	2021-Mar-27	AY894138	abricate	abricate 1.0.1	99.73			191	924					+		99.86						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.044_146_342.UNKNOWN	GMGC10.95nr_block_0022	mph(B)_1	mph(B)	resfinder	2021-Mar-27	D85892	abricate	abricate 1.0.1	87.0			1	908					+		99.89						Erythromycin;Spiramycin;Telithromycin		
GMGC10.045_005_357.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	81.48			1	915					+		98.7						Streptomycin		
GMGC10.045_109_682.STRA	GMGC10.95nr_block_0022	aph(3'')-Ia_1	aph(3'')-Ia	resfinder	2021-Mar-27	X53527	abricate	abricate 1.0.1	83.05			79	898					+		99.76						Streptomycin		
GMGC10.045_477_021.APHD	GMGC10.95nr_block_0022	aph(6)-Ia_1	aph(6)-Ia	resfinder	2021-Mar-27	AY971801	abricate	abricate 1.0.1	81.17			27	918					+		96.54						Streptomycin		
GMGC10.045_577_692.AACC	GMGC10.95nr_block_0022	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	84.22			64	906					+		97.23								
GMGC10.045_581_920.AACC	GMGC10.95nr_block_0022	aac(3)-VIIa_1	aac(3)-VIIa	resfinder	2021-Mar-27	M22999	abricate	abricate 1.0.1	83.59			37	883					+		97.69								
GMGC10.045_689_068.APHD	GMGC10.95nr_block_0022	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	81.16			2	913					+		98.59						Streptomycin		
GMGC10.001_997_366.BLA	GMGC10.95nr_block_0023	blaAER-1_1	blaAER-1	resfinder	2021-Mar-27	U14748	abricate	abricate 1.0.1	83.72			28	936					+		99.34								
GMGC10.002_067_741.CPHA	GMGC10.95nr_block_0023	blaVIM-4_1	blaVIM-4	resfinder	2021-Mar-27	EU581706	abricate	abricate 1.0.1	100.0			136	936					+		100.0						Amoxicillin;Amoxicillin+Clavulanic_acid;Ampicillin;Ampicillin+Clavulanic_acid;Cefepime;Cefixime;Cefotaxime;Cefoxitin;Ceftazidime;Ertapenem;Imipenem;Meropenem;Piperacillin;Piperacillin+Tazobactam		
GMGC10.002_072_504.YBXI	GMGC10.95nr_block_0023	blaOXA-396_1	blaOXA-396	resfinder	2021-Mar-27	AY306134	abricate	abricate 1.0.1	99.87			1	788					+		99.87						Amoxicillin;Ampicillin;Meropenem		
GMGC10.006_193_389.BLA	GMGC10.95nr_block_0023	blaSGM-1_1	blaSGM-1	resfinder	2021-Mar-27	AAQG01000013	abricate	abricate 1.0.1	82.23			72	960					+		92.03								
GMGC10.006_570_999.BLA	GMGC10.95nr_block_0023	blaSGM-2_1	blaSGM-2	resfinder	2021-Mar-27	AP010803	abricate	abricate 1.0.1	80.02			53	924					+		93.06								
GMGC10.006_574_647.BLA	GMGC10.95nr_block_0023	blaSGM-1_1	blaSGM-1	resfinder	2021-Mar-27	AAQG01000013	abricate	abricate 1.0.1	81.59			72	912					+		86.96								
GMGC10.007_442_608.UNKNOWN	GMGC10.95nr_block_0023	blaZ_12	blaZ	resfinder	2021-Mar-27	M15195	abricate	abricate 1.0.1	97.9			1	951					+		100.0						Amoxicillin;Ampicillin;Penicillin;Piperacillin		
GMGC10.007_663_890.BLA	GMGC10.95nr_block_0023	blaSGM-2_1	blaSGM-2	resfinder	2021-Mar-27	AP010803	abricate	abricate 1.0.1	91.71			1	929					+		99.25								
GMGC10.010_077_879.UNKNOWN	GMGC10.95nr_block_0023	blaCME-1_1	blaCME-1	resfinder	2021-Mar-27	AJ006275	abricate	abricate 1.0.1	99.5			92	889					+		89.86								
GMGC10.010_980_812.AADA	GMGC10.95nr_block_0023	ant(3'')-Ia_1	ant(3'')-Ia	resfinder	2021-Mar-27	X02340	abricate	abricate 1.0.1	97.55			5	942					+		96.5						Streptomycin		
GMGC10.011_733_785.BLA	GMGC10.95nr_block_0023	blaSGM-1_1	blaSGM-1	resfinder	2021-Mar-27	AAQG01000013	abricate	abricate 1.0.1	100.0			1	966					+		100.0								
GMGC10.013_566_266.BLA	GMGC10.95nr_block_0023	blaSGM-1_1	blaSGM-1	resfinder	2021-Mar-27	AAQG01000013	abricate	abricate 1.0.1	84.89			1	966					+		100.0								
GMGC10.013_931_986.BLA	GMGC10.95nr_block_0023	blaSGM-1_1	blaSGM-1	resfinder	2021-Mar-27	AAQG01000013	abricate	abricate 1.0.1	81.11			14	963					+		98.34								
GMGC10.014_491_666.ERMX	GMGC10.95nr_block_0023	erm(S)_1	erm(S)	resfinder	2021-Mar-27	M19269	abricate	abricate 1.0.1	99.79			1	960					+		100.0						Erythromycin;Lincomycin;Clindamycin;Quinupristin;Pristinamycin_IA;Virginiamycin_S		
GMGC10.014_725_002.APHD	GMGC10.95nr_block_0023	aph(6)-Ib_1	aph(6)-Ib	resfinder	2021-Mar-27	X05648	abricate	abricate 1.0.1	80.91			31	905					+		93.83						Streptomycin		
GMGC10.017_096_779.BLA	GMGC10.95nr_block_0023	blaSGM-2_1	blaSGM-2	resfinder	2021-Mar-27	AP010803	abricate	abricate 1.0.1	87.72			1	928					+		99.15								
GMGC10.018_678_588.BLA	GMGC10.95nr_block_0023	blaSGM-2_1	blaSGM-2	resfinder	2021-Mar-27	AP010803	abricate	abricate 1.0.1	98.92			1	930					+		99.36								
GMGC10.018_898_158.UNKNOWN	GMGC10.95nr_block_0023	mph(I)_1	mph(I)	resfinder	2021-Mar-27	KX531056	abricate	abricate 1.0.1	84.27			1	927					+		99.89						Spiramycin;Telithromycin		
GMGC10.019_459_720.BLA	GMGC10.95nr_block_0023	blaAST-1_1	blaAST-1	resfinder	2021-Mar-27	AF279904	abricate	abricate 1.0.1	98.71			1	933					+		100.0								
